0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,0.976232,0.623328,0.986136,
0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.968310,0.619806,0.981597,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,0.979573,0.608506,0.987813,
0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,0.969587,0.604302,0.981445,
0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.958693,0.599695,0.974997,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,0.947664,0.623883,0.969016,
0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,0.925173,0.610696,0.954688,
0.916955,0.607033,0.949765,0.916955,0.607033,0.949765,0.916955,0.607033,0.949765,0.916955,0.607033,0.949765,0.916955,0.607033,0.949765,0.916955,0.607033,0.949765,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,0.903863,0.601975,0.941324,
0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,0.877253,0.586834,0.921076,
0.882403,0.586311,0.925455,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,0.879303,0.575080,0.922323,
0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,0.863181,0.565709,0.911657,
0.829630,0.544579,0.889133,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,0.835582,0.570722,0.879832,
0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,0.821669,0.556889,0.872876,
0.796796,0.541760,0.856105,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,0.811180,0.525284,0.874076,
0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,0.772447,0.500847,0.846052,
0.771567,0.495219,0.837102,0.771567,0.495219,0.837102,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,0.742933,0.481682,0.824254,
0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,0.720406,0.462503,0.800725,
0.712456,0.453496,0.786516,0.712456,0.453496,0.786516,0.712456,0.453496,0.786516,0.712456,0.453496,0.786516,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,0.714650,0.474345,0.770695,
0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,0.667091,0.435686,0.736647,
0.670064,0.436503,0.731496,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,0.693215,0.453342,0.755574,
0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,0.647282,0.422718,0.717444,
